 0.00000000e+00 -8.27604651e-12  0.00000000e+00 -4.36397585e-11  0.00000000e+00 -3.37112005e-11 
 2.52612951e-04 -4.12724960e-01  2.52612951e-04 -4.27328973e-01  2.52612951e-04 -2.38482939e-01 
 2.52662951e-04 -4.12724961e-01  2.52662951e-04 -4.27301410e-01  2.52662951e-04 -2.38568210e-01 
 2.52712951e-04 -4.12724960e-01  2.52712951e-04 -4.27273927e-01  2.52712951e-04 -2.38653101e-01 
 2.52762951e-04 -4.12724961e-01  2.52762951e-04 -4.27246522e-01  2.52762951e-04 -2.38737614e-01 
 2.52812951e-04 -4.12724960e-01  2.52812951e-04 -4.27219197e-01  2.52812951e-04 -2.38821749e-01 
 2.52862951e-04 -4.12724961e-01  2.52862951e-04 -4.27191950e-01  2.52862951e-04 -2.38905508e-01 
 2.52912951e-04 -4.12724960e-01  2.52912951e-04 -4.27164781e-01  2.52912951e-04 -2.38988892e-01 
 2.52962951e-04 -4.12724961e-01  2.52962951e-04 -4.27137690e-01  2.52962951e-04 -2.39071904e-01 
 2.53012951e-04 -4.12724960e-01  2.53012951e-04 -4.27110677e-01  2.53012951e-04 -2.39154544e-01 
 2.53062951e-04 -4.12724961e-01  2.53062951e-04 -4.27083741e-01  2.53062951e-04 -2.39236814e-01 
 2.53112951e-04 -4.12724960e-01  2.53112951e-04 -4.27056883e-01  2.53112951e-04 -2.39318715e-01 
 2.53162951e-04 -4.12724961e-01  2.53162951e-04 -4.27030102e-01  2.53162951e-04 -2.39400249e-01 
 2.53212951e-04 -4.12724960e-01  2.53212951e-04 -4.27003398e-01  2.53212951e-04 -2.39481417e-01 
 2.53262951e-04 -4.12724961e-01  2.53262951e-04 -4.26976770e-01  2.53262951e-04 -2.39562220e-01 
 2.53312951e-04 -4.12724960e-01  2.53312951e-04 -4.26950218e-01  2.53312951e-04 -2.39642661e-01 
 2.53362951e-04 -4.12724961e-01  2.53362951e-04 -4.26923743e-01  2.53362951e-04 -2.39722740e-01 
 2.53412951e-04 -4.12724960e-01  2.53412951e-04 -4.26897344e-01  2.53412951e-04 -2.39802459e-01 
 2.53462951e-04 -4.12724961e-01  2.53462951e-04 -4.26871020e-01  2.53462951e-04 -2.39881819e-01 
 2.53512951e-04 -4.12724960e-01  2.53512951e-04 -4.26844771e-01  2.53512951e-04 -2.39960821e-01 
 2.53562951e-04 -4.12724961e-01  2.53562951e-04 -4.26818598e-01  2.53562951e-04 -2.40039468e-01 
 2.53612951e-04 -4.12724960e-01  2.53612951e-04 -4.26792499e-01  2.53612951e-04 -2.40117760e-01 
 2.53662951e-04 -4.12724961e-01  2.53662951e-04 -4.26766475e-01  2.53662951e-04 -2.40195699e-01 
 2.53712951e-04 -4.12724960e-01  2.53712951e-04 -4.26740526e-01  2.53712951e-04 -2.40273287e-01 
 2.53762951e-04 -4.12724961e-01  2.53762951e-04 -4.26714651e-01  2.53762951e-04 -2.40350524e-01 
 2.53812951e-04 -4.12724960e-01  2.53812951e-04 -4.26688849e-01  2.53812951e-04 -2.40427412e-01 
 2.53862951e-04 -4.12724961e-01  2.53862951e-04 -4.26663122e-01  2.53862951e-04 -2.40503952e-01 
 2.53912951e-04 -4.12724960e-01  2.53912951e-04 -4.26637467e-01  2.53912951e-04 -2.40580146e-01 
 2.53962951e-04 -4.12724961e-01  2.53962951e-04 -4.26611887e-01  2.53962951e-04 -2.40655995e-01 
 2.54012951e-04 -4.12724960e-01  2.54012951e-04 -4.26586379e-01  2.54012951e-04 -2.40731501e-01 
 2.54062951e-04 -4.12724961e-01  2.54062951e-04 -4.26560943e-01  2.54062951e-04 -2.40806665e-01 
 2.54112951e-04 -4.12724960e-01  2.54112951e-04 -4.26535581e-01  2.54112951e-04 -2.40881488e-01 
 2.54162951e-04 -4.12724961e-01  2.54162951e-04 -4.26510291e-01  2.54162951e-04 -2.40955972e-01 
 2.54212951e-04 -4.12724960e-01  2.54212951e-04 -4.26485072e-01  2.54212951e-04 -2.41030117e-01 
 2.54262951e-04 -4.12724961e-01  2.54262951e-04 -4.26459926e-01  2.54262951e-04 -2.41103926e-01 
 2.54312951e-04 -4.12724960e-01  2.54312951e-04 -4.26434851e-01  2.54312951e-04 -2.41177400e-01 
 2.54362951e-04 -4.12724961e-01  2.54362951e-04 -4.26409848e-01  2.54362951e-04 -2.41250540e-01 
 2.54412951e-04 -4.12724960e-01  2.54412951e-04 -4.26384916e-01  2.54412951e-04 -2.41323347e-01 
 2.54462951e-04 -4.12724961e-01  2.54462951e-04 -4.26360055e-01  2.54462951e-04 -2.41395822e-01 
 2.54512951e-04 -4.12724960e-01  2.54512951e-04 -4.26335264e-01  2.54512951e-04 -2.41467968e-01 
 2.54562951e-04 -4.12724961e-01  2.54562951e-04 -4.26310545e-01  2.54562951e-04 -2.41539786e-01 
 2.54612951e-04 -4.12724960e-01  2.54612951e-04 -4.26285895e-01  2.54612951e-04 -2.41611276e-01 
 2.54662951e-04 -4.12724961e-01  2.54662951e-04 -4.26261316e-01  2.54662951e-04 -2.41682440e-01 
 2.54712951e-04 -4.12724960e-01  2.54712951e-04 -4.26236806e-01  2.54712951e-04 -2.41753279e-01 
 2.54762951e-04 -4.12724961e-01  2.54762951e-04 -4.26212366e-01  2.54762951e-04 -2.41823796e-01 
 2.54812951e-04 -4.12724960e-01  2.54812951e-04 -4.26187995e-01  2.54812951e-04 -2.41893990e-01 
 2.54862951e-04 -4.12724961e-01  2.54862951e-04 -4.26163694e-01  2.54862951e-04 -2.41963863e-01 
 2.54912951e-04 -4.12724960e-01  2.54912951e-04 -4.26139462e-01  2.54912951e-04 -2.42033417e-01 
 2.54962951e-04 -4.12724961e-01  2.54962951e-04 -4.26115298e-01  2.54962951e-04 -2.42102654e-01 
 2.55012951e-04 -4.12724960e-01  2.55012951e-04 -4.26091203e-01  2.55012951e-04 -2.42171573e-01 
 2.55062951e-04 -4.12724961e-01  2.55062951e-04 -4.26067177e-01  2.55062951e-04 -2.42240177e-01 
 2.55112951e-04 -4.12724960e-01  2.55112951e-04 -4.26043218e-01  2.55112951e-04 -2.42308467e-01 
 2.55162951e-04 -4.12724961e-01  2.55162951e-04 -4.26019328e-01  2.55162951e-04 -2.42376444e-01 
 2.55212951e-04 -4.12724960e-01  2.55212951e-04 -4.25995505e-01  2.55212951e-04 -2.42444109e-01 
 2.55262951e-04 -4.12724961e-01  2.55262951e-04 -4.25971749e-01  2.55262951e-04 -2.42511464e-01 
 2.55312951e-04 -4.12724960e-01  2.55312951e-04 -4.25948061e-01  2.55312951e-04 -2.42578510e-01 
 2.55362951e-04 -4.12724961e-01  2.55362951e-04 -4.25924440e-01  2.55362951e-04 -2.42645248e-01 
 2.55412951e-04 -4.12724960e-01  2.55412951e-04 -4.25900886e-01  2.55412951e-04 -2.42711680e-01 
 2.55462951e-04 -4.12724961e-01  2.55462951e-04 -4.25877399e-01  2.55462951e-04 -2.42777806e-01 
 2.55512951e-04 -4.12724960e-01  2.55512951e-04 -4.25853978e-01  2.55512951e-04 -2.42843629e-01 
 2.55562951e-04 -4.12724961e-01  2.55562951e-04 -4.25830623e-01  2.55562951e-04 -2.42909149e-01 
 2.55612951e-04 -4.12724960e-01  2.55612951e-04 -4.25807334e-01  2.55612951e-04 -2.42974367e-01 
 2.55662951e-04 -4.12724961e-01  2.55662951e-04 -4.25784112e-01  2.55662951e-04 -2.43039285e-01 
 2.55712951e-04 -4.12724960e-01  2.55712951e-04 -4.25760954e-01  2.55712951e-04 -2.43103905e-01 
 2.55762951e-04 -4.12724961e-01  2.55762951e-04 -4.25737862e-01  2.55762951e-04 -2.43168226e-01 
 2.55812951e-04 -4.12724960e-01  2.55812951e-04 -4.25714836e-01  2.55812951e-04 -2.43232251e-01 
 2.55862951e-04 -4.12724961e-01  2.55862951e-04 -4.25691874e-01  2.55862951e-04 -2.43295981e-01 
 2.55912951e-04 -4.12724960e-01  2.55912951e-04 -4.25668978e-01  2.55912951e-04 -2.43359417e-01 
 2.55962951e-04 -4.12724961e-01  2.55962951e-04 -4.25646146e-01  2.55962951e-04 -2.43422561e-01 
 2.56012951e-04 -4.12724960e-01  2.56012951e-04 -4.25623378e-01  2.56012951e-04 -2.43485412e-01 
 2.56062951e-04 -4.12724961e-01  2.56062951e-04 -4.25600675e-01  2.56062951e-04 -2.43547974e-01 
 2.56112951e-04 -4.12724960e-01  2.56112951e-04 -4.25578035e-01  2.56112951e-04 -2.43610246e-01 
 2.56162951e-04 -4.12724961e-01  2.56162951e-04 -4.25555460e-01  2.56162951e-04 -2.43672231e-01 
 2.56212951e-04 -4.12724960e-01  2.56212951e-04 -4.25532948e-01  2.56212951e-04 -2.43733928e-01 
 2.56262951e-04 -4.12724961e-01  2.56262951e-04 -4.25510499e-01  2.56262951e-04 -2.43795341e-01 
 2.56312951e-04 -4.12724960e-01  2.56312951e-04 -4.25488114e-01  2.56312951e-04 -2.43856469e-01 
 2.56362951e-04 -4.12724961e-01  2.56362951e-04 -4.25465792e-01  2.56362951e-04 -2.43917314e-01 
 2.56412951e-04 -4.12724960e-01  2.56412951e-04 -4.25443533e-01  2.56412951e-04 -2.43977877e-01 
 2.56462951e-04 -4.12724961e-01  2.56462951e-04 -4.25421336e-01  2.56462951e-04 -2.44038160e-01 
 2.56512951e-04 -4.12724960e-01  2.56512951e-04 -4.25399202e-01  2.56512951e-04 -2.44098163e-01 
 2.56562951e-04 -4.12724961e-01  2.56562951e-04 -4.25377130e-01  2.56562951e-04 -2.44157888e-01 
 2.56612951e-04 -4.12724960e-01  2.56612951e-04 -4.25355120e-01  2.56612951e-04 -2.44217335e-01 
 2.56662951e-04 -4.12724961e-01  2.56662951e-04 -4.25333172e-01  2.56662951e-04 -2.44276507e-01 
 2.56712951e-04 -4.12724960e-01  2.56712951e-04 -4.25311286e-01  2.56712951e-04 -2.44335404e-01 
 2.56762951e-04 -4.12724961e-01  2.56762951e-04 -4.25289461e-01  2.56762951e-04 -2.44394027e-01 
 2.56812951e-04 -4.12724960e-01  2.56812951e-04 -4.25267698e-01  2.56812951e-04 -2.44452378e-01 
 2.56862951e-04 -4.12724961e-01  2.56862951e-04 -4.25245996e-01  2.56862951e-04 -2.44510458e-01 
 2.56912951e-04 -4.12724960e-01  2.56912951e-04 -4.25224354e-01  2.56912951e-04 -2.44568267e-01 
 2.56962951e-04 -4.12724961e-01  2.56962951e-04 -4.25202774e-01  2.56962951e-04 -2.44625808e-01 
 2.57012951e-04 -4.12724960e-01  2.57012951e-04 -4.25181254e-01  2.57012951e-04 -2.44683080e-01 
 2.57062951e-04 -4.12724961e-01  2.57062951e-04 -4.25159794e-01  2.57062951e-04 -2.44740086e-01 
 2.57112951e-04 -4.12724960e-01  2.57112951e-04 -4.25138395e-01  2.57112951e-04 -2.44796827e-01 
 2.57162951e-04 -4.12724961e-01  2.57162951e-04 -4.25117056e-01  2.57162951e-04 -2.44853303e-01 
 2.57212951e-04 -4.12724960e-01  2.57212951e-04 -4.25095776e-01  2.57212951e-04 -2.44909516e-01 
 2.57262951e-04 -4.12724961e-01  2.57262951e-04 -4.25074557e-01  2.57262951e-04 -2.44965467e-01 
 2.57312951e-04 -4.12724960e-01  2.57312951e-04 -4.25053396e-01  2.57312951e-04 -2.45021156e-01 
 2.57362951e-04 -4.12724961e-01  2.57362951e-04 -4.25032295e-01  2.57362951e-04 -2.45076586e-01 
 2.57412951e-04 -4.12724960e-01  2.57412951e-04 -4.25011253e-01  2.57412951e-04 -2.45131757e-01 
 2.57462951e-04 -4.12724961e-01  2.57462951e-04 -4.24990270e-01  2.57462951e-04 -2.45186671e-01 
 2.57512951e-04 -4.12724960e-01  2.57512951e-04 -4.24969346e-01  2.57512951e-04 -2.45241328e-01 
 2.57562951e-04 -4.12724961e-01  2.57562951e-04 -4.24948480e-01  2.57562951e-04 -2.45295729e-01 
 2.57612951e-04 -4.12724960e-01  2.57612951e-04 -4.24927673e-01  2.57612951e-04 -2.45349876e-01 
 2.57662951e-04 -4.12724961e-01  2.57662951e-04 -4.24906924e-01  2.57662951e-04 -2.45403770e-01 
 2.57712951e-04 -4.12724960e-01  2.57712951e-04 -4.24886233e-01  2.57712951e-04 -2.45457412e-01 
 2.57762951e-04 -4.12724961e-01  2.57762951e-04 -4.24865600e-01  2.57762951e-04 -2.45510803e-01 
 2.57812951e-04 -4.12724960e-01  2.57812951e-04 -4.24845025e-01  2.57812951e-04 -2.45563943e-01 
 2.57862951e-04 -4.12724961e-01  2.57862951e-04 -4.24824507e-01  2.57862951e-04 -2.45616836e-01 
 2.57912951e-04 -4.12724960e-01  2.57912951e-04 -4.24804046e-01  2.57912951e-04 -2.45669480e-01 
 2.57962951e-04 -4.12724961e-01  2.57962951e-04 -4.24783643e-01  2.57962951e-04 -2.45721877e-01 
 2.58012951e-04 -4.12724960e-01  2.58012951e-04 -4.24763296e-01  2.58012951e-04 -2.45774029e-01 
 2.58062951e-04 -4.12724961e-01  2.58062951e-04 -4.24743007e-01  2.58062951e-04 -2.45825936e-01 
 2.58112951e-04 -4.12724960e-01  2.58112951e-04 -4.24722774e-01  2.58112951e-04 -2.45877600e-01 
 2.58162951e-04 -4.12724961e-01  2.58162951e-04 -4.24702598e-01  2.58162951e-04 -2.45929021e-01 
 2.58212951e-04 -4.12724960e-01  2.58212951e-04 -4.24682477e-01  2.58212951e-04 -2.45980201e-01 
 2.58262951e-04 -4.12724961e-01  2.58262951e-04 -4.24662414e-01  2.58262951e-04 -2.46031140e-01 
 2.58312951e-04 -4.12724960e-01  2.58312951e-04 -4.24642405e-01  2.58312951e-04 -2.46081840e-01 
 2.58362951e-04 -4.12724961e-01  2.58362951e-04 -4.24622453e-01  2.58362951e-04 -2.46132303e-01 
 2.58412951e-04 -4.12724960e-01  2.58412951e-04 -4.24602557e-01  2.58412951e-04 -2.46182527e-01 
 2.58462951e-04 -4.12724961e-01  2.58462951e-04 -4.24582716e-01  2.58462951e-04 -2.46232516e-01 
 2.58512951e-04 -4.12724960e-01  2.58512951e-04 -4.24562930e-01  2.58512951e-04 -2.46282269e-01 
 2.58562951e-04 -4.12724961e-01  2.58562951e-04 -4.24543199e-01  2.58562951e-04 -2.46331789e-01 
 2.58612951e-04 -4.12724960e-01  2.58612951e-04 -4.24523523e-01  2.58612951e-04 -2.46381075e-01 
 2.58662951e-04 -4.12724961e-01  2.58662951e-04 -4.24503902e-01  2.58662951e-04 -2.46430130e-01 
 2.58712951e-04 -4.12724960e-01  2.58712951e-04 -4.24484336e-01  2.58712951e-04 -2.46478953e-01 
 2.58762951e-04 -4.12724961e-01  2.58762951e-04 -4.24464824e-01  2.58762951e-04 -2.46527546e-01 
 2.58812951e-04 -4.12724960e-01  2.58812951e-04 -4.24445366e-01  2.58812951e-04 -2.46575910e-01 
 2.58862951e-04 -4.12724961e-01  2.58862951e-04 -4.24425963e-01  2.58862951e-04 -2.46624047e-01 
 2.58912951e-04 -4.12724960e-01  2.58912951e-04 -4.24406614e-01  2.58912951e-04 -2.46671956e-01 
 2.58962951e-04 -4.12724961e-01  2.58962951e-04 -4.24387318e-01  2.58962951e-04 -2.46719640e-01 
 2.59012951e-04 -4.12724960e-01  2.59012951e-04 -4.24368076e-01  2.59012951e-04 -2.46767098e-01 
 2.59062951e-04 -4.12724961e-01  2.59062951e-04 -4.24348887e-01  2.59062951e-04 -2.46814332e-01 
 2.59112951e-04 -4.12724960e-01  2.59112951e-04 -4.24329752e-01  2.59112951e-04 -2.46861344e-01 
 2.59162951e-04 -4.12724961e-01  2.59162951e-04 -4.24310670e-01  2.59162951e-04 -2.46908133e-01 
 2.59212951e-04 -4.12724960e-01  2.59212951e-04 -4.24291641e-01  2.59212951e-04 -2.46954701e-01 
 2.59262951e-04 -4.12724961e-01  2.59262951e-04 -4.24272665e-01  2.59262951e-04 -2.47001050e-01 
 2.59312951e-04 -4.12724960e-01  2.59312951e-04 -4.24253742e-01  2.59312951e-04 -2.47047179e-01 
 2.59362951e-04 -4.12724961e-01  2.59362951e-04 -4.24234871e-01  2.59362951e-04 -2.47093090e-01 
 2.59412951e-04 -4.12724960e-01  2.59412951e-04 -4.24216052e-01  2.59412951e-04 -2.47138784e-01 
 2.59462951e-04 -4.12724961e-01  2.59462951e-04 -4.24197286e-01  2.59462951e-04 -2.47184262e-01 
 2.59512951e-04 -4.12724960e-01  2.59512951e-04 -4.24178572e-01  2.59512951e-04 -2.47229525e-01 
 2.59562951e-04 -4.12724961e-01  2.59562951e-04 -4.24159909e-01  2.59562951e-04 -2.47274573e-01 
 2.59612951e-04 -4.12724960e-01  2.59612951e-04 -4.24141299e-01  2.59612951e-04 -2.47319408e-01 
 2.59662951e-04 -4.12724961e-01  2.59662951e-04 -4.24122740e-01  2.59662951e-04 -2.47364031e-01 
 2.59712951e-04 -4.12724960e-01  2.59712951e-04 -4.24104232e-01  2.59712951e-04 -2.47408442e-01 
 2.59762951e-04 -4.12724961e-01  2.59762951e-04 -4.24085776e-01  2.59762951e-04 -2.47452643e-01 
 2.59812951e-04 -4.12724960e-01  2.59812951e-04 -4.24067371e-01  2.59812951e-04 -2.47496635e-01 
 2.59862951e-04 -4.12724961e-01  2.59862951e-04 -4.24049016e-01  2.59862951e-04 -2.47540417e-01 
 2.59912951e-04 -4.12724960e-01  2.59912951e-04 -4.24030713e-01  2.59912951e-04 -2.47583992e-01 
 2.59962951e-04 -4.12724961e-01  2.59962951e-04 -4.24012460e-01  2.59962951e-04 -2.47627361e-01 
 2.60012951e-04 -4.12724960e-01  2.60012951e-04 -4.23994258e-01  2.60012951e-04 -2.47670524e-01 
 2.60062951e-04 -4.12724961e-01  2.60062951e-04 -4.23976107e-01  2.60062951e-04 -2.47713482e-01 
 2.60112951e-04 -4.12724960e-01  2.60112951e-04 -4.23958005e-01  2.60112951e-04 -2.47756235e-01 
 2.60162951e-04 -4.12724961e-01  2.60162951e-04 -4.23939954e-01  2.60162951e-04 -2.47798786e-01 
 2.60212951e-04 -4.12724960e-01  2.60212951e-04 -4.23921952e-01  2.60212951e-04 -2.47841135e-01 
 2.60262951e-04 -4.12724961e-01  2.60262951e-04 -4.23904000e-01  2.60262951e-04 -2.47883282e-01 
 2.60312951e-04 -4.12724960e-01  2.60312951e-04 -4.23886098e-01  2.60312951e-04 -2.47925229e-01 
 2.60362951e-04 -4.12724961e-01  2.60362951e-04 -4.23868246e-01  2.60362951e-04 -2.47966977e-01 
 2.60412951e-04 -4.12724960e-01  2.60412951e-04 -4.23850442e-01  2.60412951e-04 -2.48008526e-01 
 2.60462951e-04 -4.12724961e-01  2.60462951e-04 -4.23832688e-01  2.60462951e-04 -2.48049878e-01 
 2.60512951e-04 -4.12724960e-01  2.60512951e-04 -4.23814983e-01  2.60512951e-04 -2.48091032e-01 
 2.60562951e-04 -4.12724961e-01  2.60562951e-04 -4.23797327e-01  2.60562951e-04 -2.48131991e-01 
 2.60612951e-04 -4.12724960e-01  2.60612951e-04 -4.23779720e-01  2.60612951e-04 -2.48172755e-01 
 2.60662951e-04 -4.12724961e-01  2.60662951e-04 -4.23762161e-01  2.60662951e-04 -2.48213325e-01 
 2.60712951e-04 -4.12724960e-01  2.60712951e-04 -4.23744650e-01  2.60712951e-04 -2.48253702e-01 
 2.60762951e-04 -4.12724961e-01  2.60762951e-04 -4.23727188e-01  2.60762951e-04 -2.48293886e-01 
 2.60812951e-04 -4.12724960e-01  2.60812951e-04 -4.23709775e-01  2.60812951e-04 -2.48333879e-01 
 2.60862951e-04 -4.12724961e-01  2.60862951e-04 -4.23692409e-01  2.60862951e-04 -2.48373681e-01 
 2.60912951e-04 -4.12724960e-01  2.60912951e-04 -4.23675091e-01  2.60912951e-04 -2.48413294e-01 
 2.60962951e-04 -4.12724961e-01  2.60962951e-04 -4.23657821e-01  2.60962951e-04 -2.48452718e-01 
 2.61012951e-04 -4.12724960e-01  2.61012951e-04 -4.23640598e-01  2.61012951e-04 -2.48491953e-01 
 2.61062951e-04 -4.12724961e-01  2.61062951e-04 -4.23623423e-01  2.61062951e-04 -2.48531002e-01 
 2.61112951e-04 -4.12724960e-01  2.61112951e-04 -4.23606295e-01  2.61112951e-04 -2.48569863e-01 
 2.61162951e-04 -4.12724961e-01  2.61162951e-04 -4.23589215e-01  2.61162951e-04 -2.48608540e-01 
 2.61212951e-04 -4.12724960e-01  2.61212951e-04 -4.23572181e-01  2.61212951e-04 -2.48647032e-01 
 2.61262951e-04 -4.12724961e-01  2.61262951e-04 -4.23555195e-01  2.61262951e-04 -2.48685340e-01 
 2.61312951e-04 -4.12724960e-01  2.61312951e-04 -4.23538255e-01  2.61312951e-04 -2.48723465e-01 
 2.61362951e-04 -4.12724961e-01  2.61362951e-04 -4.23521362e-01  2.61362951e-04 -2.48761409e-01 
 2.61412951e-04 -4.12724960e-01  2.61412951e-04 -4.23504515e-01  2.61412951e-04 -2.48799170e-01 
 2.61462951e-04 -4.12724961e-01  2.61462951e-04 -4.23487715e-01  2.61462951e-04 -2.48836751e-01 
 2.61512951e-04 -4.12724960e-01  2.61512951e-04 -4.23470960e-01  2.61512951e-04 -2.48874153e-01 
 2.61562951e-04 -4.12724961e-01  2.61562951e-04 -4.23454252e-01  2.61562951e-04 -2.48911376e-01 
 2.61612951e-04 -4.12724960e-01  2.61612951e-04 -4.23437590e-01  2.61612951e-04 -2.48948420e-01 
 2.61662951e-04 -4.12724961e-01  2.61662951e-04 -4.23420974e-01  2.61662951e-04 -2.48985288e-01 
 2.61712951e-04 -4.12724960e-01  2.61712951e-04 -4.23404403e-01  2.61712951e-04 -2.49021979e-01 
 2.61762951e-04 -4.12724961e-01  2.61762951e-04 -4.23387878e-01  2.61762951e-04 -2.49058494e-01 
 2.61812951e-04 -4.12724960e-01  2.61812951e-04 -4.23371399e-01  2.61812951e-04 -2.49094835e-01 
 2.61862951e-04 -4.12724961e-01  2.61862951e-04 -4.23354964e-01  2.61862951e-04 -2.49131002e-01 
 2.61912951e-04 -4.12724960e-01  2.61912951e-04 -4.23338575e-01  2.61912951e-04 -2.49166995e-01 
 2.61962951e-04 -4.12724961e-01  2.61962951e-04 -4.23322231e-01  2.61962951e-04 -2.49202816e-01 
 2.62012951e-04 -4.12724960e-01  2.62012951e-04 -4.23305931e-01  2.62012951e-04 -2.49238466e-01 
 2.62062951e-04 -4.12724961e-01  2.62062951e-04 -4.23289677e-01  2.62062951e-04 -2.49273944e-01 
 2.62112951e-04 -4.12724960e-01  2.62112951e-04 -4.23273467e-01  2.62112951e-04 -2.49309253e-01 
 2.62162951e-04 -4.12724961e-01  2.62162951e-04 -4.23257302e-01  2.62162951e-04 -2.49344392e-01 
 2.62212951e-04 -4.12724960e-01  2.62212951e-04 -4.23241180e-01  2.62212951e-04 -2.49379363e-01 
 2.62262951e-04 -4.12724961e-01  2.62262951e-04 -4.23225103e-01  2.62262951e-04 -2.49414166e-01 
 2.62312951e-04 -4.12724960e-01  2.62312951e-04 -4.23209071e-01  2.62312951e-04 -2.49448802e-01 
 2.62362951e-04 -4.12724961e-01  2.62362951e-04 -4.23193082e-01  2.62362951e-04 -2.49483271e-01 
 2.62412951e-04 -4.12724960e-01  2.62412951e-04 -4.23177137e-01  2.62412951e-04 -2.49517576e-01 
 2.62462951e-04 -4.12724961e-01  2.62462951e-04 -4.23161236e-01  2.62462951e-04 -2.49551716e-01 
 2.62512951e-04 -4.12724960e-01  2.62512951e-04 -4.23145378e-01  2.62512951e-04 -2.49585691e-01 
 2.62562951e-04 -4.12724961e-01  2.62562951e-04 -4.23129564e-01  2.62562951e-04 -2.49619504e-01 
 2.62612951e-04 -4.12724960e-01  2.62612951e-04 -4.23113792e-01  2.62612951e-04 -2.49653154e-01 
 2.62662951e-04 -4.12724961e-01  2.62662951e-04 -4.23098065e-01  2.62662951e-04 -2.49686643e-01 
 2.62712951e-04 -4.12724960e-01  2.62712951e-04 -4.23082380e-01  2.62712951e-04 -2.49719970e-01 
 2.62762951e-04 -4.12724961e-01  2.62762951e-04 -4.23066738e-01  2.62762951e-04 -2.49753138e-01 
 2.62812951e-04 -4.12724960e-01  2.62812951e-04 -4.23051139e-01  2.62812951e-04 -2.49786146e-01 
 2.62862951e-04 -4.12724961e-01  2.62862951e-04 -4.23035583e-01  2.62862951e-04 -2.49818995e-01 
 2.62912951e-04 -4.12724960e-01  2.62912951e-04 -4.23020070e-01  2.62912951e-04 -2.49851687e-01 
 2.62962951e-04 -4.12724961e-01  2.62962951e-04 -4.23004599e-01  2.62962951e-04 -2.49884221e-01 
 2.63012951e-04 -4.12724960e-01  2.63012951e-04 -4.22989170e-01  2.63012951e-04 -2.49916598e-01 
 2.63062951e-04 -4.12724961e-01  2.63062951e-04 -4.22973783e-01  2.63062951e-04 -2.49948820e-01 
 2.63112951e-04 -4.12724960e-01  2.63112951e-04 -4.22958438e-01  2.63112951e-04 -2.49980887e-01 
 2.63162951e-04 -4.12724961e-01  2.63162951e-04 -4.22943136e-01  2.63162951e-04 -2.50012799e-01 
 2.63212951e-04 -4.12724960e-01  2.63212951e-04 -4.22927875e-01  2.63212951e-04 -2.50044558e-01 
 2.63262951e-04 -4.12724961e-01  2.63262951e-04 -4.22912656e-01  2.63262951e-04 -2.50076164e-01 
 2.63312951e-04 -4.12724960e-01  2.63312951e-04 -4.22897478e-01  2.63312951e-04 -2.50107617e-01 
 2.63362951e-04 -4.12724961e-01  2.63362951e-04 -4.22882342e-01  2.63362951e-04 -2.50138920e-01 
 2.63412951e-04 -4.12724960e-01  2.63412951e-04 -4.22867248e-01  2.63412951e-04 -2.50170071e-01 
 2.63462951e-04 -4.12724961e-01  2.63462951e-04 -4.22852194e-01  2.63462951e-04 -2.50201072e-01 
 2.63512951e-04 -4.12724960e-01  2.63512951e-04 -4.22837182e-01  2.63512951e-04 -2.50231924e-01 
 2.63562951e-04 -4.12724961e-01  2.63562951e-04 -4.22822211e-01  2.63562951e-04 -2.50262627e-01 
 2.63612951e-04 -4.12724960e-01  2.63612951e-04 -4.22807280e-01  2.63612951e-04 -2.50293182e-01 
 2.63662951e-04 -4.12724961e-01  2.63662951e-04 -4.22792390e-01  2.63662951e-04 -2.50323589e-01 
 2.63712951e-04 -4.12724960e-01  2.63712951e-04 -4.22777541e-01  2.63712951e-04 -2.50353850e-01 
 2.63762951e-04 -4.12724961e-01  2.63762951e-04 -4.22762733e-01  2.63762951e-04 -2.50383965e-01 
 2.63812951e-04 -4.12724960e-01  2.63812951e-04 -4.22747964e-01  2.63812951e-04 -2.50413935e-01 
 2.63862951e-04 -4.12724961e-01  2.63862951e-04 -4.22733236e-01  2.63862951e-04 -2.50443760e-01 
 2.63912951e-04 -4.12724960e-01  2.63912951e-04 -4.22718549e-01  2.63912951e-04 -2.50473441e-01 
 2.63962951e-04 -4.12724961e-01  2.63962951e-04 -4.22703901e-01  2.63962951e-04 -2.50502979e-01 
